,name,player_id,icetime,goals,unblocked_shot_attempts,rebounds,freeze,on_goal,play_stopped,play_continued_in_zone,play_continued_outside_zone,low_danger_shots,medium_danger_shots,high_danger_shots,low_danger_goals,medium_danger_goals,high_danger_goals,blocked_shot_attempts
191,"Korenar, Josef",8480373,2810.6666666666665,2.4166666666666665,44.66666666666666,1.5,6.75,24.416666666666668,0.5833333333333334,10.083333333333334,12.333333333333334,25.666666666666668,5.833333333333333,2.083333333333333,0.8333333333333334,0.8333333333333334,0.75,11.083333333333334
192,"Georgiev, Alexandar",8480382,3360.2983050847456,2.766101694915254,54.29830508474576,2.7898305084745765,6.311864406779661,28.79322033898305,0.6779661016949152,13.00677966101695,14.728813559322036,29.70169491525424,7.616949152542372,2.935593220338983,1.0338983050847457,0.928813559322034,0.8033898305084746,14.04406779661017
193,"Delia, Collin",8480420,3173.403846153846,3.0961538461538463,52.42307692307692,2.8076923076923075,5.384615384615385,29.82692307692308,0.9230769230769232,13.153846153846152,14.653846153846152,28.442307692307693,8.75,2.8461538461538463,1.1153846153846154,1.0384615384615383,0.9423076923076924,12.384615384615383
194,"Dostal, Lukas",8480843,3289.477064220184,2.9357798165137616,61.4954128440367,2.908256880733945,7.321100917431193,31.03669724770642,0.2018348623853211,15.522935779816514,16.339449541284402,33.51376146788991,8.8348623853211,2.963302752293578,0.963302752293578,1.18348623853211,0.7889908256880734,16.18348623853211
195,"Francouz, Pavel",8480925,3370.109589041096,2.356164383561644,52.06849315068493,2.287671232876712,7.561643835616438,29.164383561643834,0.9726027397260274,11.835616438356164,13.904109589041097,29.42465753424657,7.2465753424657535,2.2739726027397262,0.7808219178082192,0.8767123287671232,0.6986301369863014,13.123287671232877
196,"Lankinen, Kevin",8480947,3407.37012987013,2.7662337662337664,55.16883116883117,2.487012987012987,6.123376623376624,29.03246753246753,0.512987012987013,13.214285714285714,15.272727272727272,30.448051948051948,7.493506493506493,2.448051948051948,1.077922077922078,0.961038961038961,0.7272727272727273,14.77922077922078
197,"Hofer, Joel",8480981,3227.0,2.484375,52.4375,2.546875,6.46875,26.65625,0.15625,12.859375,14.109375,28.890625,7.4375,2.25,0.875,1.0625,0.546875,13.859375
198,"Annunen, Justus",8481020,3239.2727272727275,2.5681818181818183,52.04545454545455,2.5454545454545454,5.886363636363637,25.954545454545453,0.1818181818181818,12.772727272727272,13.840909090909092,27.59090909090909,7.5,2.636363636363636,1.181818181818182,0.9318181818181818,0.4545454545454545,14.318181818181818
199,"Prosvetov, Ivan",8481031,3078.083333333333,3.1666666666666665,50.41666666666666,2.7916666666666665,4.708333333333333,26.541666666666668,0.2083333333333333,14.625,12.416666666666666,27.541666666666668,7.0,3.2916666666666665,1.125,1.1666666666666667,0.875,12.583333333333334
200,"Schmid, Akira",8481033,2843.0454545454545,2.25,42.04545454545455,2.2954545454545454,4.704545454545454,22.522727272727277,0.4318181818181818,10.727272727272728,11.25,22.772727272727277,6.727272727272728,2.0681818181818183,0.5227272727272727,1.2045454545454546,0.5227272727272727,10.477272727272728
201,"Ersson, Samuel",8481035,3293.549019607843,2.676470588235294,54.71568627450981,2.803921568627451,4.3431372549019605,24.31372549019608,0.1372549019607843,12.617647058823527,14.098039215686274,27.11764705882353,6.950980392156863,2.6372549019607843,1.1372549019607845,0.9803921568627452,0.5588235294117647,18.00980392156863
202,"Knight, Spencer",8481519,3325.059523809524,2.523809523809524,49.595238095238095,2.5595238095238093,5.726190476190476,27.23809523809524,0.7738095238095238,11.88095238095238,14.392857142857142,27.547619047619047,7.511904761904762,2.7261904761904763,0.9761904761904762,0.9285714285714286,0.6190476190476191,11.80952380952381
203,"Sogaard, Mads",8481544,3182.4137931034484,3.1379310344827585,48.793103448275865,1.896551724137931,5.517241379310345,25.96551724137931,0.5172413793103449,12.241379310344827,12.03448275862069,25.655172413793103,7.068965517241379,2.793103448275862,1.3448275862068966,1.0,0.7931034482758621,13.275862068965518
204,"Kochetkov, Pyotr",8481611,3468.183486238532,2.2844036697247705,47.211009174311926,2.688073394495413,4.990825688073395,25.045871559633028,0.3761467889908257,11.18348623853211,13.73394495412844,25.009174311926607,7.293577981651376,2.779816513761468,0.8256880733944955,0.908256880733945,0.5504587155963303,12.128440366972477
205,"Silovs, Arturs",8481668,3447.368421052632,3.0,51.21052631578947,2.8421052631578947,5.631578947368421,24.94736842105263,0.2105263157894736,12.157894736842104,12.947368421052632,28.68421052631579,5.473684210526316,2.789473684210526,1.5263157894736843,0.5789473684210527,0.8947368421052632,14.263157894736842
206,"Wolf, Dustin",8481692,3536.0344827586205,2.6379310344827585,59.27586206896552,2.810344827586207,7.603448275862069,28.91379310344828,0.0862068965517241,13.29310344827586,15.448275862068966,31.517241379310345,7.620689655172414,2.7758620689655173,0.9655172413793104,0.9655172413793104,0.7068965517241379,17.362068965517242
207,"Daws, Nico",8482076,3082.6666666666665,2.5294117647058822,48.45098039215687,2.5294117647058822,5.803921568627451,24.96078431372549,0.4313725490196078,10.882352941176473,14.431372549019608,26.862745098039216,7.588235294117647,2.294117647058824,1.03921568627451,0.7450980392156863,0.7450980392156863,11.705882352941176
208,"Askarov, Yaroslav",8482137,3211.125,2.6875,56.4375,3.4375,4.3125,26.6875,0.0625,14.625,15.5,29.75,7.8125,3.1875,1.0625,0.875,0.75,15.6875
209,"Levi, Devon",8482221,3391.6153846153848,3.102564102564102,55.0,4.256410256410256,5.256410256410256,29.384615384615383,0.1794871794871795,13.461538461538462,15.256410256410255,29.435897435897434,8.179487179487179,4.153846153846154,1.205128205128205,1.0,0.8974358974358975,13.23076923076923
210,"Soderblom, Arvid",8482821,3356.5853658536585,3.317073170731707,58.81707317073171,3.1341463414634148,5.634146341463414,30.09756097560976,0.2317073170731707,13.634146341463415,17.23170731707317,31.82926829268293,8.317073170731707,3.1463414634146343,1.3902439024390243,1.146341463414634,0.7804878048780488,15.524390243902438
211,"Greaves, Jet",8482982,3505.8,3.2,68.26666666666667,4.266666666666667,8.533333333333333,35.666666666666664,0.1333333333333333,17.0,18.0,37.4,9.533333333333331,4.2,1.1333333333333333,1.5333333333333334,0.5333333333333333,17.133333333333333
