player_id,gameCount,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,pim
8478444,59,18,20,38,-25,7,7,2,0,112,1287,16
8476469,65,11,14,25,-3,0,0,1,0,95,1171,16
8479772,30,2,1,3,-4,0,0,1,0,17,297,57
8477987,65,23,28,51,-11,3,3,2,0,147,1166,37
8476455,51,30,29,59,27,7,7,5,1,150,1201,78
8477993,21,2,6,8,6,0,0,0,0,9,307,11
8469575,50,3,3,6,-8,1,1,0,0,57,866,26
8482259,58,17,11,28,4,3,3,4,0,127,1063,18
8478493,42,9,15,24,5,3,3,1,0,123,861,20
8480328,4,1,0,1,-2,0,0,0,0,7,72,2
8479941,45,7,8,15,-7,0,0,1,0,68,874,12
8459461,39,4,7,11,-5,0,0,0,0,43,679,12
8476482,7,0,0,0,-2,0,0,0,0,8,96,0
8477944,30,8,4,12,5,4,4,3,0,37,400,6
8479969,5,0,0,0,-2,0,0,0,0,3,75,0
8480314,4,0,0,0,-2,0,0,0,0,3,50,0
8483609,14,1,0,1,0,0,0,0,0,16,167,15
8484166,66,21,21,42,-3,2,2,1,0,148,1311,14
8475820,75,2,20,22,-10,0,0,0,0,89,1484,14
8477951,66,16,35,51,-13,6,6,1,0,149,1514,8
8479968,13,2,1,3,-2,0,0,0,0,22,220,4
8476483,68,31,28,59,-18,6,6,1,1,171,1605,10
8470794,82,28,49,77,42,13,13,2,0,184,1799,8
8475834,29,1,4,5,-5,0,0,0,0,26,489,16
8478486,3,0,0,0,0,0,0,0,0,2,27,0
8468695,28,4,4,8,-2,1,1,1,0,44,500,8
8477979,53,4,8,12,1,0,0,0,0,67,815,50
8481751,2,1,1,2,2,0,0,0,0,3,30,0
8475808,32,0,5,5,-4,0,0,0,0,31,545,14
8470970,4,0,0,0,-1,0,0,0,0,5,42,0
8476454,65,16,23,39,0,6,6,4,1,128,1378,22
8476440,34,3,1,4,-1,0,0,1,0,26,520,14
8475149,58,6,18,24,-5,1,1,1,0,94,1036,6
8477038,31,4,6,10,-12,0,0,0,0,72,554,2
8476326,62,6,6,12,6,0,0,0,0,71,971,43
8477010,21,2,3,5,-3,0,0,1,0,12,260,10
