,Unnamed: 0,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position,salary
1449,2206,P.J. Axelsson,3.797297297297298,0.2702702702702703,0.081081081081081,0.054054054054054,0.1621621621621621,0.7432432432432432,0.0,1.1891891891891893,0.027027027027027,0.3108108108108108,0.4864864864864865,2.581081081081081,0.2162162162162162,0.4054054054054054,0.0,0.0945945945945946,21.14864864864865,2.189189189189189,1.1756756756756757,0.5540540540540541,0.4054054054054054,0.2162162162162162,74,972.9324324324324,0.0062162162162162,0.0062162162162162,0.1621621621621621,0.4189189189189189,0.3243243243243243,1,F,950000
1450,2209,PA Parenteau,1.9197530864197527,0.4938271604938271,0.2345679012345679,0.102880658436214,0.2510288065843621,0.940329218106996,0.0534979423868312,1.7469135802469136,0.0781893004115226,0.5905349794238683,0.5925925925925926,4.193415637860082,0.6172839506172839,0.6069958847736625,0.0576131687242798,0.1604938271604938,21.02469135802469,3.3189300411522638,1.9958847736625516,0.4526748971193415,0.228395061728395,0.0987654320987654,486,1011.9444444444443,0.0093004115226337,0.009238683127572,0.2345679012345679,0.2860082304526748,0.3724279835390947,1,F,6000000
1451,2210,Par Lindholm,3.39622641509434,0.2358490566037736,0.0377358490566037,0.0094339622641509,0.0754716981132075,0.7641509433962265,0.0188679245283018,1.1132075471698113,0.0094339622641509,0.2924528301886792,0.5471698113207547,1.1226415094339623,0.2075471698113207,0.1792452830188679,0.0094339622641509,0.0377358490566037,16.830188679245282,1.8679245283018868,0.9339622641509434,0.4150943396226415,3.4245283018867925,3.207547169811321,106,678.566037735849,0.010943396226415,0.010566037735849,0.1037735849056603,0.7641509433962265,0.1415094339622641,1,F,950000
1452,2211,Parker Ford,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,12.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,3,470.0,0.13,0.1466666666666666,0.0,0.3333333333333333,0.0,1,F,950000
1453,2212,Parker Kelly,2.9057377049180326,0.3073770491803279,0.0983606557377049,0.0286885245901639,0.1147540983606557,2.4795081967213117,0.0368852459016393,1.1311475409836065,0.0327868852459016,0.3688524590163934,0.4959016393442623,1.024590163934426,0.5081967213114754,0.2131147540983606,0.0,0.0778688524590164,17.807377049180328,2.19672131147541,1.1188524590163935,0.319672131147541,1.7459016393442623,1.2540983606557377,244,692.360655737705,0.0096721311475409,0.0095081967213114,0.2418032786885245,0.7213114754098361,0.1147540983606557,1,F,950000
1454,2214,Pascal Dupuis,2.7632183908045977,0.2298850574712643,0.2459770114942528,0.0689655172413793,0.1770114942528735,1.349425287356322,0.0712643678160919,2.2436781609195404,0.1057471264367816,0.6735632183908046,0.8045977011494253,2.44367816091954,0.4344827586206896,0.5379310344827586,0.0528735632183908,0.160919540229885,20.229885057471265,3.9172413793103447,2.289655172413793,0.3632183908045977,0.3540229885057471,0.2413793103448276,435,961.0988505747126,0.0085747126436781,0.0086666666666666,0.1632183908045977,0.6022988505747127,0.2919540229885057,1,F,6000000
1455,2215,Pascal Pelletier,0.9,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.7,0.5,1.3,0.0,0.0,0.0,0.1,14.4,1.6,0.8,0.2,2.3,1.4,10,544.6,0.095,0.089,0.3,0.2,0.0,1,F,950000
1456,2216,Pat Maroon,1.3135802469135802,0.2493827160493827,0.1061728395061728,0.0469135802469135,0.1728395061728395,1.7950617283950616,0.019753086419753,0.9135802469135802,0.0395061728395061,0.4839506172839506,0.4271604938271605,2.11358024691358,0.9851851851851852,0.3061728395061728,0.0246913580246913,0.1333333333333333,15.580246913580249,1.9185185185185183,1.14320987654321,0.2518518518518518,0.1506172839506173,0.0962962962962963,405,733.7802469135803,0.0078765432098765,0.0078271604938271,0.2493827160493827,0.1530864197530864,0.2,1,F,4000000
1457,2217,Patric Hornqvist,1.8346281908990008,0.1875693673695893,0.293007769145394,0.1265260821309655,0.4062153163152053,1.5738068812430632,0.0632630410654827,2.5726970033296337,0.1032186459489456,1.0033296337402886,0.8501664816870145,4.059933407325194,0.4839067702552719,0.6048834628190899,0.0699223085460599,0.2608213096559378,20.50277469478357,4.708102108768036,3.1320754716981134,0.4117647058823529,0.1398446170921198,0.0921198668146503,901,942.677025527192,0.0100221975582685,0.0100332963374028,0.3085460599334073,0.5405105438401776,0.3118756936736959,1,F,6000000
1458,2218,Patrice Bergeron,4.744781783681215,0.3529411764705882,0.3358633776091081,0.1223908918406072,0.3045540796963947,0.7817836812144212,0.0721062618595825,2.8377609108159394,0.1413662239089184,1.090132827324478,1.1223908918406071,4.342504743833017,0.4003795066413662,0.8064516129032258,0.0550284629981024,0.1783681214421252,24.35483870967742,5.259962049335863,3.1100569259962048,0.6603415559772297,8.685009487666035,12.47438330170778,1054,1112.4326375711576,0.0084345351043643,0.0084629981024667,0.1698292220113852,0.6992409867172675,0.4705882352941176,1,F,8000000
