,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position,salary
546,Lasse Kukkonen,1.7272727272727273,0.3636363636363636,0.0,0.0,0.0,0.6818181818181818,0.0,0.4545454545454545,0.0,0.0454545454545454,0.0454545454545454,1.4545454545454546,0.4545454545454545,0.0909090909090909,0.0,0.1363636363636363,16.363636363636363,0.6818181818181818,0.4545454545454545,0.0909090909090909,0.0454545454545454,0.0,22,642.9545454545455,0.0209090909090909,0.0218181818181818,0.1818181818181818,1.0909090909090908,0.0909090909090909,1,D,950000
547,Lassi Thomson,2.0,0.3888888888888889,0.0,0.0,0.0,1.3888888888888888,0.0,1.2222222222222223,0.0,0.0555555555555555,0.2222222222222222,2.888888888888889,0.3333333333333333,0.2777777777777778,0.0,0.0555555555555555,21.27777777777778,2.2777777777777777,1.0555555555555556,0.3333333333333333,0.0,0.0,18,992.2222222222222,0.0555555555555555,0.0544444444444444,0.1666666666666666,0.5,0.2777777777777778,1,D,950000
548,Lawrence Nycholat,1.1578947368421053,0.3157894736842105,0.0,0.0,0.0,0.5789473684210527,0.0,0.7368421052631579,0.0,0.0526315789473684,0.3157894736842105,1.894736842105263,0.3157894736842105,0.0526315789473684,0.0,0.0,14.789473684210526,1.263157894736842,0.4736842105263157,0.3684210526315789,0.0,0.0,19,594.7894736842105,0.0247368421052631,0.0252631578947368,0.1578947368421052,0.4210526315789473,0.0526315789473684,1,D,950000
549,Lawrence Pilut,3.0793650793650795,0.365079365079365,0.0317460317460317,0.0,0.0,0.5714285714285714,0.0317460317460317,1.2857142857142858,0.0,0.0476190476190476,0.4285714285714285,2.2698412698412698,0.2222222222222222,0.1428571428571428,0.0,0.0158730158730158,20.873015873015877,1.746031746031746,0.9047619047619048,0.1904761904761904,0.0,0.0,63,954.6666666666666,0.023015873015873,0.023015873015873,0.1428571428571428,1.0634920634920637,0.1111111111111111,1,D,950000
550,Lee Sweatt,1.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,2.0,0.0,0.0,0.6666666666666666,3.0,0.6666666666666666,0.6666666666666666,0.0,0.0,19.0,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,3,803.3333333333334,0.16,0.15,0.0,2.0,0.3333333333333333,1,D,950000
551,Libor Hajek,1.9181818181818184,0.4545454545454545,0.0363636363636363,0.0,0.009090909090909,0.7181818181818181,0.0363636363636363,1.0818181818181818,0.0,0.009090909090909,0.2727272727272727,1.790909090909091,0.3636363636363636,0.109090909090909,0.0,0.0272727272727272,19.663636363636364,1.4727272727272729,0.8272727272727273,0.1909090909090909,0.0,0.0,110,892.6636363636363,0.0187272727272727,0.0194545454545454,0.109090909090909,1.2818181818181815,0.0727272727272727,1,D,950000
552,Libor Sulak,3.6666666666666665,1.6666666666666667,0.0,0.0,0.1666666666666666,3.0,0.0,1.5,0.0,0.1666666666666666,0.6666666666666666,2.1666666666666665,1.0,0.0,0.0,0.0,27.0,2.6666666666666665,1.1666666666666667,0.5,0.0,0.0,6,1157.3333333333333,0.0666666666666666,0.0666666666666666,0.3333333333333333,0.8333333333333334,0.0,1,D,950000
553,Linus Hogberg,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.4,0.4,0.4,0.0,0.0,22.4,1.2,0.6,0.6,0.0,0.0,5,1023.8,0.08,0.078,0.0,1.6,0.4,1,D,950000
554,Logan Mailloux,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,22.0,4.0,2.0,0.0,0.0,0.0,1,1274.0,0.45,0.51,1.0,1.0,1.0,1,D,950000
555,Logan Stanley,2.352517985611511,0.7338129496402878,0.0287769784172661,0.0,0.0,1.935251798561151,0.0215827338129496,2.064748201438849,0.0071942446043165,0.0287769784172661,0.7769784172661871,1.4892086330935252,0.9136690647482014,0.158273381294964,0.0071942446043165,0.0719424460431654,18.928057553956837,3.0071942446043165,1.316546762589928,0.2014388489208633,0.0,0.0,139,863.8920863309353,0.0130935251798561,0.0132374100719424,0.1726618705035971,1.3741007194244603,0.1294964028776978,1,D,950000
556,Louie Belpedio,1.75,0.125,0.125,0.0,0.0,1.3125,0.125,1.125,0.0,0.0625,0.3125,1.5625,0.0,0.375,0.0,0.125,17.875,1.8125,0.875,0.25,0.0,0.0,16,804.1875,0.10375,0.104375,0.0,1.5,0.25,1,D,950000
557,Louis Crevier,2.875,0.375,0.0,0.0,0.0,1.25,0.0,0.9166666666666666,0.0,0.0,0.1666666666666666,0.7083333333333334,0.1666666666666666,0.125,0.0,0.0833333333333333,21.666666666666668,1.75,0.75,0.1666666666666666,0.0,0.0,24,941.0,0.0154166666666666,0.015,0.0,2.083333333333333,0.125,1,D,950000
558,Lubomir Visnovsky,2.427083333333333,0.78125,0.1510416666666666,0.0338541666666666,0.0625,0.6536458333333334,0.0833333333333333,2.2994791666666665,0.0338541666666666,0.1901041666666666,0.8098958333333334,3.671875,0.4140625,0.5625,0.0208333333333333,0.1015625,23.90364583333333,3.8723958333333335,1.7421875,0.4791666666666667,0.0026041666666666,0.0026041666666666,384,1321.3072916666667,0.0107291666666666,0.0107031249999999,0.1197916666666666,1.3567708333333333,0.4114583333333333,1,D,8000000
559,Luca Sbisa,2.783242258652095,0.4990892531876138,0.0364298724954462,0.0054644808743169,0.0127504553734061,2.0091074681238617,0.02367941712204,1.3114754098360657,0.0072859744990892,0.0783242258652094,0.424408014571949,2.331511839708561,0.6429872495446266,0.2058287795992714,0.0036429872495446,0.0619307832422586,23.42440801457195,2.3078324225865208,0.9781420765027322,0.2131147540983606,0.0,0.0,549,1082.287795992714,0.0100728597449908,0.01,0.1675774134790528,1.4098360655737705,0.1693989071038251,1,D,4000000
560,Lucas Carlsson,1.3333333333333333,0.2666666666666666,0.05,0.0,0.0,0.9833333333333332,0.05,1.2833333333333334,0.0,0.0666666666666666,0.4166666666666667,2.1166666666666667,0.2333333333333333,0.1833333333333333,0.0,0.1166666666666666,18.03333333333333,1.9333333333333331,0.9333333333333332,0.1666666666666666,0.0,0.0,60,770.2,0.0363333333333333,0.0336666666666666,0.0,0.65,0.1333333333333333,1,D,950000
561,Lucas Johansen,1.6666666666666667,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,1.1111111111111112,0.0,0.0,0.3333333333333333,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.0,0.0,18.77777777777778,1.6666666666666667,0.7777777777777778,0.4444444444444444,0.0,0.0,9,821.4444444444445,0.1755555555555555,0.1833333333333333,0.1111111111111111,1.1111111111111112,0.2222222222222222,1,D,950000
562,Lukas Cormier,2.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0,0.5,0.5,2.5,0.0,0.5,0.0,0.5,19.5,4.0,1.5,0.0,0.0,0.0,2,1037.0,0.305,0.3,0.0,1.0,0.5,1,D,950000
563,Lukas Krajicek,3.2975206611570247,0.6528925619834711,0.024793388429752,0.0165289256198347,0.0330578512396694,0.71900826446281,0.0082644628099173,1.0991735537190082,0.0,0.0578512396694214,0.2892561983471074,2.471074380165289,0.6859504132231405,0.1983471074380165,0.0082644628099173,0.0413223140495867,26.71074380165289,1.7851239669421488,0.9008264462809916,0.256198347107438,0.0,0.0,121,1131.314049586777,0.0073553719008264,0.0074380165289256,0.0743801652892562,1.3553719008264462,0.1735537190082644,1,D,950000
564,Luke Hughes,2.238095238095238,0.8214285714285714,0.119047619047619,0.0357142857142857,0.0714285714285714,0.2976190476190476,0.0833333333333333,2.202380952380953,0.0,0.119047619047619,0.7619047619047619,4.357142857142857,0.3333333333333333,0.5833333333333334,0.0119047619047619,0.1904761904761904,24.642857142857142,4.821428571428571,1.630952380952381,0.5119047619047619,0.0,0.0,84,1280.928571428571,0.0145238095238095,0.0144047619047619,0.238095238095238,0.6904761904761905,0.4642857142857143,1,D,950000
565,Luke Richardson,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,17.5,0.5,0.0,0.0,0.0,0.0,2,765.0,0.2,0.22,0.0,0.0,0.0,1,D,950000
566,Luke Schenn,3.246727089627392,0.6354481369587109,0.0433031218529708,0.0100704934541792,0.0221550855991943,3.37865055387714,0.0281973816717019,1.662638469284995,0.0050352467270896,0.0453172205438066,0.513595166163142,2.05840886203424,0.7502517623363545,0.1993957703927492,0.0040281973816717,0.0845921450151057,24.27693856998993,2.8046324269889227,1.216515609264854,0.2386706948640483,0.0010070493454179,0.0010070493454179,993,1045.8519637462236,0.0072205438066465,0.0071500503524672,0.1530715005035246,1.5156092648539778,0.1560926485397784,1,D,4000000
567,Mac Hollowell,1.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,18.83333333333333,1.0,0.6666666666666666,0.5,0.0,0.0,6,776.1666666666666,0.0699999999999999,0.065,0.0,1.0,0.3333333333333333,1,D,950000
568,MacKenzie Weegar,3.78372591006424,0.9036402569593148,0.1092077087794432,0.012847965738758,0.0299785867237687,2.111349036402569,0.0749464668094218,2.3854389721627407,0.0214132762312633,0.1820128479657387,0.6937901498929336,3.1284796573875804,0.6231263383297645,0.436830835117773,0.0042826552462526,0.139186295503212,27.254817987152038,3.905781584582441,1.9036402569593147,0.6102783725910065,0.0021413276231263,0.0021413276231263,467,1225.6980728051392,0.0090578158458244,0.0091434689507494,0.145610278372591,1.7002141327623126,0.3276231263383297,1,D,8000000
569,Madison Bowey,1.9240506329113924,0.7531645569620253,0.0316455696202531,0.0,0.0189873417721519,1.1455696202531649,0.0316455696202531,1.4683544303797469,0.0,0.1075949367088607,0.5506329113924051,2.0,0.6582278481012658,0.2531645569620253,0.0,0.0822784810126582,19.72151898734177,2.240506329113924,1.0443037974683544,0.2215189873417721,0.0,0.0,158,936.3417721518988,0.0129746835443037,0.0127848101265822,0.1139240506329113,1.0506329113924051,0.2215189873417721,1,D,950000
570,Maksymilian Szuber,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,25.0,2.0,1.0,1.0,0.0,0.0,1,1019.0,0.56,0.57,0.0,1.0,0.0,1,D,950000
571,Marc Del Gaizo,2.111111111111111,0.4444444444444444,0.0,0.0,0.1111111111111111,2.2222222222222223,0.0,1.2222222222222223,0.0,0.1111111111111111,0.5555555555555556,1.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,22.22222222222222,2.888888888888889,0.8888888888888888,0.4444444444444444,0.0,0.0,9,987.6666666666666,0.0511111111111111,0.05,0.2222222222222222,1.1111111111111112,0.3333333333333333,1,D,950000
572,Marc Methot,4.069023569023569,0.4343434343434343,0.037037037037037,0.0016835016835016,0.0101010101010101,2.269360269360269,0.0319865319865319,1.3164983164983164,0.0033670033670033,0.0538720538720538,0.3872053872053872,2.7154882154882154,0.5606060606060606,0.2003367003367003,0.0016835016835016,0.0437710437710437,26.5016835016835,1.9225589225589224,0.9932659932659932,0.1936026936026936,0.0016835016835016,0.0,594,1211.5016835016836,0.0082996632996633,0.0081649831649831,0.1296296296296296,1.2811447811447811,0.1632996632996633,1,D,4000000
573,Marc Staal,4.256872037914692,0.5421800947867299,0.0483412322274881,0.0113744075829383,0.0388625592417061,1.4417061611374409,0.0255924170616113,1.3630331753554503,0.0113744075829383,0.1071090047393364,0.4663507109004739,2.4502369668246446,0.4521327014218009,0.2123222748815166,0.0047393364928909,0.0710900473933649,26.19431279620853,2.253080568720379,1.042654028436019,0.3819905213270142,0.0047393364928909,0.0028436018957345,1055,1203.247393364929,0.0066161137440758,0.0066729857819905,0.1364928909952606,1.313744075829384,0.1639810426540284,1,D,4000000
574,Marc-Andre Bergeron,1.4170403587443947,0.484304932735426,0.1524663677130044,0.0358744394618834,0.0672645739910313,0.6547085201793722,0.0941704035874439,2.596412556053812,0.0224215246636771,0.1704035874439461,0.937219730941704,4.856502242152466,0.3721973094170404,0.4798206278026906,0.0134529147982062,0.147982062780269,21.65022421524664,4.309417040358745,1.896860986547085,0.2690582959641255,0.0,0.0,223,975.2107623318384,0.0134977578475336,0.0134080717488789,0.116591928251121,0.874439461883408,0.3273542600896861,1,D,950000
575,Marc-Andre Bourdon,2.2,0.6,0.0888888888888888,0.0,0.0444444444444444,1.6222222222222222,0.0666666666666666,1.4444444444444444,0.0222222222222222,0.0222222222222222,0.5111111111111111,2.3777777777777778,0.9333333333333332,0.1555555555555555,0.0,0.0666666666666666,21.64444444444445,2.311111111111111,1.0,0.1555555555555555,0.0,0.0,45,971.4666666666668,0.0113333333333333,0.0115555555555555,0.2,1.711111111111111,0.0666666666666666,1,D,950000
576,Marc-Andre Gragnani,1.2763157894736843,0.5,0.0394736842105263,0.0131578947368421,0.0394736842105263,0.3815789473684211,0.0263157894736842,1.0657894736842106,0.0,0.0263157894736842,0.3289473684210526,3.3421052631578947,0.4210526315789473,0.2368421052631578,0.0,0.0526315789473684,20.94736842105263,1.5921052631578947,0.8026315789473685,0.25,0.0,0.0131578947368421,76,947.9868421052632,0.0336842105263157,0.0327631578947368,0.0394736842105263,0.6710526315789473,0.1973684210526315,1,D,950000
577,Marc-Edouard Vlasic,3.932862190812721,0.534452296819788,0.0689045936395759,0.0132508833922261,0.0459363957597173,0.5803886925795053,0.0379858657243816,1.9628975265017667,0.0176678445229682,0.1113074204946996,0.758833922261484,2.176678445229682,0.2535335689045936,0.2950530035335689,0.0079505300353356,0.1254416961130742,25.647526501766784,3.232332155477032,1.3613074204946995,0.2614840989399293,0.0008833922261484,0.0,1132,1238.5494699646642,0.006625441696113,0.0067137809187279,0.1245583038869257,1.696113074204947,0.2261484098939929,1,D,6000000
578,Marco Scandella,4.017879948914431,0.5236270753512133,0.0664112388250319,0.003831417624521,0.020434227330779,1.0651340996168583,0.0459770114942528,1.6794380587484037,0.0166028097062579,0.1021711366538952,0.5389527458492975,2.413793103448276,0.3627075351213282,0.2171136653895274,0.0025542784163473,0.0932311621966794,25.538952745849297,2.796934865900383,1.2630906768837804,0.3307790549169859,0.0,0.0,783,1140.7994891443168,0.0078033205619412,0.007765006385696,0.1174968071519795,1.2541507024265646,0.1507024265644955,1,D,6000000
579,Marcus Bjork,3.121212121212121,0.3939393939393939,0.0909090909090909,0.0,0.0,1.3636363636363635,0.0909090909090909,1.3636363636363635,0.0,0.0606060606060606,0.3939393939393939,3.060606060606061,0.9696969696969696,0.3333333333333333,0.0,0.0909090909090909,23.0,2.0,1.0303030303030305,0.0606060606060606,0.0,0.0,33,1089.1515151515152,0.0145454545454545,0.0145454545454545,0.1212121212121212,1.4242424242424243,0.2424242424242424,1,D,950000
580,Marcus Pettersson,2.954954954954955,0.4414414414414414,0.0315315315315315,0.0,0.0315315315315315,1.4662162162162162,0.0225225225225225,1.7454954954954955,0.009009009009009,0.054054054054054,0.6756756756756757,2.2927927927927927,0.5608108108108109,0.2995495495495495,0.0022522522522522,0.0833333333333333,23.605855855855857,2.727477477477477,1.1554054054054057,0.2725225225225225,0.0,0.0022522522522522,444,1107.695945945946,0.0077702702702702,0.0078603603603603,0.1238738738738738,1.4009009009009008,0.268018018018018,1,D,4000000
581,Marek Malik,3.619047619047619,0.5714285714285714,0.0,0.0,0.0714285714285714,0.3333333333333333,0.0,0.5952380952380952,0.0,0.0476190476190476,0.1904761904761904,2.357142857142857,0.8571428571428571,0.119047619047619,0.0,0.0476190476190476,27.904761904761905,1.3095238095238095,0.5238095238095238,0.3333333333333333,0.0,0.0,42,1149.8333333333333,0.0102380952380952,0.0102380952380952,0.0476190476190476,1.0238095238095235,0.119047619047619,1,D,950000
582,Marek Zidlicky,2.846880907372401,0.6238185255198487,0.1020793950850661,0.0434782608695652,0.0888468809073724,1.119092627599244,0.0359168241965973,1.89413988657845,0.0226843100189035,0.1739130434782608,0.6578449905482041,4.293005671077505,0.720226843100189,0.4574669187145557,0.0056710775047258,0.1228733459357277,27.18336483931947,3.2930056710775046,1.4990548204158791,0.2381852551984877,0.0018903591682419,0.0,529,1276.6465028355387,0.0082419659735349,0.0082041587901701,0.1512287334593572,1.1852551984877129,0.3553875236294896,1,D,8000000
583,Mario Ferraro,4.136363636363637,0.4,0.0363636363636363,0.009090909090909,0.0545454545454545,2.021212121212121,0.0212121212121212,1.4212121212121211,0.006060606060606,0.0878787878787878,0.4727272727272727,1.960606060606061,0.3878787878787879,0.2242424242424242,0.003030303030303,0.0818181818181818,24.687878787878788,2.3424242424242423,1.0909090909090908,0.4303030303030303,0.003030303030303,0.003030303030303,330,1274.5242424242424,0.0064848484848484,0.0064545454545454,0.1151515151515151,1.9545454545454544,0.1878787878787878,1,D,4000000
584,Mark Alt,1.7,0.2,0.0,0.0,0.0,1.0,0.0,1.25,0.0,0.0,0.45,1.8,0.2,0.0,0.0,0.1,16.65,2.15,0.8,0.15,0.0,0.0,20,729.4,0.1014999999999999,0.1,0.05,1.05,0.0,1,D,950000
585,Mark Barberio,2.298892988929889,0.5166051660516605,0.047970479704797,0.014760147601476,0.040590405904059,0.5424354243542435,0.029520295202952,1.5608856088560883,0.003690036900369,0.1143911439114391,0.5682656826568265,2.265682656826568,0.4243542435424354,0.2029520295202952,0.011070110701107,0.077490774907749,20.870848708487085,2.675276752767528,1.14760147601476,0.2472324723247232,0.0,0.0,271,977.9372693726938,0.0144280442804428,0.014280442804428,0.070110701107011,0.92619926199262,0.1549815498154981,1,D,4000000
586,Mark Borowiecki,3.2794759825327517,0.3558951965065502,0.0327510917030567,0.0043668122270742,0.0131004366812227,3.997816593886463,0.0262008733624454,1.1768558951965065,0.0021834061135371,0.0611353711790393,0.4497816593886463,1.5436681222707425,1.5240174672489082,0.1179039301310043,0.0021834061135371,0.0589519650655021,21.617903930131003,1.777292576419214,0.8013100436681223,0.1331877729257642,0.0043668122270742,0.0021834061135371,458,890.1375545851529,0.011353711790393,0.0113755458515283,0.3187772925764192,1.5720524017467248,0.0851528384279476,1,D,4000000
587,Mark Cundari,1.5,0.875,0.125,0.125,0.125,3.125,0.0,2.0,0.0,0.375,0.75,2.5,0.25,0.375,0.0,0.0,19.125,3.375,1.75,0.125,0.0,0.0,8,916.5,0.12625,0.1225,0.125,1.0,0.25,1,D,950000
588,Mark Eaton,3.6452830188679246,0.3622641509433962,0.030188679245283,0.0075471698113207,0.0113207547169811,0.6113207547169811,0.0150943396226415,0.969811320754717,0.0075471698113207,0.060377358490566,0.3698113207547169,2.3773584905660377,0.3169811320754717,0.120754716981132,0.0075471698113207,0.0226415094339622,23.49056603773585,1.5509433962264152,0.6716981132075471,0.120754716981132,0.0,0.0037735849056603,265,1098.3056603773584,0.0077735849056603,0.0079622641509433,0.0867924528301886,1.9245283018867925,0.090566037735849,1,D,4000000
589,Mark Fayne,3.6572164948453607,0.4819587628865979,0.0438144329896907,0.0025773195876288,0.0103092783505154,0.9587628865979382,0.0360824742268041,1.5335051546391754,0.0051546391752577,0.0412371134020618,0.4639175257731959,2.118556701030928,0.3376288659793814,0.1675257731958762,0.0025773195876288,0.0670103092783505,25.260309278350515,2.4768041237113403,1.1211340206185567,0.2190721649484536,0.0,0.0,388,1088.1855670103091,0.009020618556701,0.0090979381443298,0.0489690721649484,1.2242268041237114,0.1237113402061855,1,D,4000000
590,Mark Fistric,2.8292682926829267,0.3205574912891986,0.0104529616724738,0.0,0.0,3.320557491289198,0.0104529616724738,0.9825783972125436,0.0,0.0139372822299651,0.4146341463414634,1.9651567944250872,0.8362369337979094,0.1080139372822299,0.0,0.0278745644599303,20.790940766550523,1.4355400696864111,0.5818815331010453,0.1986062717770035,0.0,0.0034843205574912,287,919.7560975609756,0.0107317073170731,0.0110452961672473,0.2090592334494773,1.480836236933798,0.0975609756097561,1,D,2000000
591,Mark Flood,2.102564102564102,0.2564102564102564,0.0769230769230769,0.0,0.0,0.4102564102564102,0.0512820512820512,1.3076923076923077,0.0256410256410256,0.1282051282051282,0.5384615384615384,2.1794871794871797,0.2564102564102564,0.2051282051282051,0.0,0.0769230769230769,19.897435897435894,2.2564102564102564,0.8974358974358975,0.1282051282051282,0.0,0.0,39,896.5384615384615,0.0238461538461538,0.0238461538461538,0.0256410256410256,1.2307692307692308,0.1282051282051282,1,D,950000
592,Mark Fraser,2.131455399061033,0.4694835680751174,0.0187793427230046,0.0046948356807511,0.0140845070422535,2.5258215962441315,0.0140845070422535,0.8309859154929577,0.0,0.0140845070422535,0.3708920187793427,1.6431924882629108,1.2910798122065728,0.1032863849765258,0.0046948356807511,0.0234741784037558,20.624413145539908,1.3661971830985915,0.488262910798122,0.1314553990610328,0.0,0.0,213,891.4272300469484,0.0124882629107981,0.0126291079812206,0.244131455399061,1.483568075117371,0.0845070422535211,1,D,950000
593,Mark Friedman,1.6022727272727273,0.2045454545454545,0.0454545454545454,0.0227272727272727,0.0454545454545454,1.5340909090909092,0.0113636363636363,1.4545454545454546,0.0113636363636363,0.0795454545454545,0.5454545454545454,1.8068181818181817,0.6818181818181818,0.1477272727272727,0.0113636363636363,0.0795454545454545,19.125,2.022727272727273,1.0340909090909092,0.1363636363636363,0.0113636363636363,0.0,88,785.4545454545455,0.0322727272727272,0.0346590909090909,0.4545454545454545,1.068181818181818,0.1022727272727272,1,D,950000
594,Mark Giordano,4.17948717948718,0.6529304029304029,0.1382783882783883,0.032051282051282,0.0677655677655677,1.09981684981685,0.0778388278388278,2.8635531135531136,0.0283882783882783,0.1419413919413919,0.9743589743589745,3.6849816849816848,0.7582417582417582,0.51007326007326,0.0045787545787545,0.1446886446886447,28.12087912087912,4.7756410256410255,2.098901098901099,0.4853479853479853,0.0,0.0,1092,1349.5503663003662,0.0077564102564102,0.0077564102564102,0.2206959706959707,1.9413919413919412,0.3717948717948718,1,D,8000000
595,Mark Katic,3.363636363636364,0.3636363636363636,0.0,0.0,0.0,0.7272727272727273,0.0,0.9090909090909092,0.0,0.0,0.1818181818181818,2.8181818181818183,0.3636363636363636,0.0909090909090909,0.0,0.0,20.63636363636364,1.2727272727272727,0.7272727272727273,1.181818181818182,0.0,0.0,11,985.6363636363636,0.0418181818181818,0.0418181818181818,0.0,1.9090909090909087,0.0909090909090909,1,D,950000
596,Mark Popovic,2.5945945945945947,0.2432432432432432,0.054054054054054,0.0,0.0,1.6216216216216215,0.054054054054054,1.1891891891891893,0.0,0.054054054054054,0.5945945945945946,1.6756756756756757,0.2702702702702703,0.1081081081081081,0.0,0.027027027027027,20.324324324324323,1.837837837837838,0.6486486486486487,0.4864864864864865,0.0,0.0,37,887.5675675675676,0.0124324324324324,0.0121621621621621,0.1621621621621621,1.648648648648649,0.054054054054054,1,D,950000
597,Mark Pysyk,3.2915057915057915,0.5231660231660231,0.054054054054054,0.0212355212355212,0.0501930501930501,0.9768339768339768,0.0193050193050193,1.3667953667953667,0.0135135135135135,0.0888030888030888,0.4478764478764478,1.8803088803088803,0.3088803088803089,0.1988416988416988,0.0193050193050193,0.0656370656370656,23.027027027027028,2.071428571428572,1.057915057915058,0.3455598455598455,0.0077220077220077,0.0057915057915057,518,1023.1042471042472,0.0086679536679536,0.0087258687258687,0.0849420849420849,1.11003861003861,0.1447876447876447,1,D,6000000
598,Mark Streit,3.146551724137931,0.6948275862068966,0.1224137931034482,0.0379310344827586,0.1034482758620689,0.8741379310344828,0.05,2.2948275862068965,0.0344827586206896,0.1982758620689655,0.7689655172413793,4.255172413793104,0.5241379310344828,0.5603448275862069,0.0068965517241379,0.1482758620689655,26.44137931034483,3.989655172413793,1.827586206896552,0.446551724137931,0.0034482758620689,0.0,580,1360.146551724138,0.0087068965517241,0.0086551724137931,0.1637931034482758,1.443103448275862,0.4379310344827586,1,D,8000000
599,Mark Stuart,3.422939068100358,0.4695340501792114,0.0376344086021505,0.0017921146953405,0.0053763440860215,2.21326164874552,0.017921146953405,1.1397849462365592,0.017921146953405,0.0734767025089605,0.4265232974910394,1.9157706093189963,1.0340501792114696,0.1469534050179211,0.0017921146953405,0.057347670250896,22.14516129032258,2.0448028673835124,0.7921146953405018,0.1057347670250896,0.0017921146953405,0.0017921146953405,558,1002.5555555555557,0.0068637992831541,0.0069534050179211,0.2365591397849462,1.8727598566308243,0.1093189964157706,1,D,4000000
600,Markus Niemelainen,1.5116279069767442,0.6046511627906976,0.0,0.0,0.0,3.3255813953488373,0.0,0.8372093023255814,0.0,0.0232558139534883,0.2093023255813953,1.3255813953488371,0.1860465116279069,0.0232558139534883,0.0,0.0,15.534883720930232,1.372093023255814,0.6511627906976745,0.0930232558139534,0.0,0.0,43,690.4651162790698,0.0209302325581395,0.02,0.1395348837209302,0.813953488372093,0.0232558139534883,1,D,950000
601,Markus Nutivaara,2.1563636363636363,0.3127272727272727,0.0618181818181818,0.0072727272727272,0.0181818181818181,0.8290909090909091,0.029090909090909,1.538181818181818,0.0254545454545454,0.1309090909090909,0.4654545454545454,2.92,0.1527272727272727,0.2545454545454545,0.0036363636363636,0.08,20.82181818181818,2.3345454545454545,1.221818181818182,0.2072727272727272,0.0,0.0,275,947.0072727272728,0.0117818181818181,0.0118545454545454,0.069090909090909,0.6727272727272727,0.1927272727272727,1,D,6000000
602,Marshall Rifai,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,18.5,1.0,0.5,0.0,0.0,0.0,2,699.5,0.25,0.255,0.0,0.5,0.0,1,D,950000
603,Martin Fehervary,3.371559633027523,0.3899082568807339,0.0779816513761468,0.0091743119266055,0.0504587155963302,3.073394495412844,0.0412844036697247,1.3990825688073394,0.0275229357798165,0.1376146788990825,0.4174311926605504,2.1192660550458715,0.3990825688073394,0.2293577981651376,0.0,0.1009174311926605,24.408256880733944,2.408256880733945,1.1697247706422018,0.1697247706422018,0.0,0.0,218,1179.1100917431193,0.0085779816513761,0.0086697247706422,0.1605504587155963,1.6330275229357798,0.1513761467889908,1,D,950000
604,Martin Marincin,3.418502202643172,0.775330396475771,0.0220264317180616,0.0044052863436123,0.013215859030837,0.6167400881057269,0.013215859030837,1.4273127753303965,0.0044052863436123,0.052863436123348,0.5903083700440529,2.1806167400881056,0.4845814977973568,0.1497797356828193,0.0044052863436123,0.0616740088105726,23.374449339207047,2.5991189427312777,0.9030837004405288,0.3788546255506608,0.0044052863436123,0.0044052863436123,227,1041.8986784140968,0.0141409691629955,0.0137444933920704,0.105726872246696,1.220264317180617,0.1277533039647577,1,D,950000
605,Martin Skoula,3.218045112781955,0.4436090225563909,0.0526315789473684,0.0075187969924812,0.0150375939849624,0.7518796992481203,0.037593984962406,0.9398496240601504,0.0075187969924812,0.037593984962406,0.3233082706766917,1.6616541353383458,0.150375939849624,0.2030075187969924,0.0,0.0300751879699248,25.13533834586466,1.368421052631579,0.6691729323308271,0.1729323308270676,0.0,0.0,133,1137.857142857143,0.0066917293233082,0.0068421052631578,0.0601503759398496,1.4962406015037597,0.150375939849624,1,D,950000
606,Mason Geertsen,1.56,0.12,0.0,0.0,0.0,2.32,0.0,0.44,0.0,0.24,0.2,0.8,1.48,0.0,0.0,0.0,11.36,0.8,0.48,0.16,0.0,0.0,25,417.4,0.0176,0.0172,0.4,0.28,0.0,1,D,950000
